0.0018921,321.97,125.64,94,2.0681e+09,151.92,46893,43578,2.2932,-0.95589,1,358,-0,2.0652e+09,1,0.54339,0.32776,0.97617,0.96273
0.00094605,322.02,125.56,94,2.0684e+09,151.88,46893,43582,2.296,-0.9569,1,358,-0,2.0656e+09,1,0.5393,0.32779,0.97619,0.96299
0.00094605,375.79,83.03,4.369,2.5394e+09,120.04,50152,49734,5.5263,-1.9056,1,451.9,-0,2.5576e+09,1,0.1728,0.41484,0.98629,0.98176
0.0017695,229.06,154.18,102.4,1.2651e+09,158.33,34958,33691,1.1855,-0.056058,1,349.6,-0,1.2627e+09,1,0.59186,0.38899,0.97334,0.96054
0.0027156,229.04,154.14,102.46,1.265e+09,158.33,34979,33691,1.1865,-0.057008,1,349.54,-0,1.2625e+09,1,0.59572,0.38896,0.97337,0.96028
-0,293.85,164.26,91.841,1.9135e+09,175.84,46010,41160,1.3979,-0.49831,1,360.16,-0,1.9148e+09,1,0.48029,0.33926,0.97148,0.97544
0.00094605,341.12,108.26,91.728,2.229e+09,142.28,48273,45538,3.0385,-1.2502,1,360.27,-0,2.2349e+09,1,0.42904,0.34136,0.97346,0.96668
-0,288.88,130.21,22.338,1.721e+09,148.4,43441,39333,1.906,-0.76472,1,358,-0,1.7389e+09,1,0.36401,0.37833,0.97578,0.97278
0.0017695,314.72,118.31,91.148,1.9621e+09,145.59,48192,42235,2.4267,-1.0037,1,358,-0,1.9952e+09,1,0.2237,0.36101,0.99046,0.98303
0.00094605,274.48,159.24,94,1.6997e+09,169.78,51684,37965,1.3472,-0.3596,1,358,-0,1.7106e+09,1,0.78006,0.30434,0.96126,0.9572
-0,276.06,157.35,94,1.7046e+09,168.11,37656,39929,1.3747,-0.40348,1,358,-0,1.7054e+09,1,0.26781,0.32146,0.98396,0.98465
0.00094605,262.92,165.81,94,1.6173e+09,173.18,42854,38316,1.2329,-0.23011,1,358,-0,1.6099e+09,1,0.45418,0.32132,0.97675,0.97557
0.00094605,302.67,147.69,94,1.94e+09,165.19,51403,42241,1.687,-0.66212,1,358,-0,1.9491e+09,1,0.36948,0.32593,0.9852,0.97852
0.0017695,356.95,98.97,31.658,2.388e+09,137.62,49903,47349,3.6759,-1.4755,1,425.38,-0,2.4201e+09,1,0.34981,0.36795,0.97449,0.97151
-0,273.19,153.55,94,1.6602e+09,164.67,45975,39015,1.4054,-0.41988,1,358,-0,1.6622e+09,1,0.49566,0.3202,0.97411,0.97017
-0,359.04,103.87,8.2835,2.4257e+09,140.55,50326,48721,3.5235,-1.4489,1,449.62,-0,2.4341e+09,1,0.46437,0.38751,0.9701,0.9632
0.00094605,379.54,88.175,0,2.604e+09,124.65,52319,50575,5.2921,-1.9032,1,452,-0,2.6321e+09,1,0.20137,0.45009,0.98725,0.98015
0.0017695,352.17,88.162,89.519,2.289e+09,127.52,48587,45872,4.0315,-1.5012,1,360.34,-0,2.2945e+09,1,0.75528,0.34009,0.95355,0.92892
0.0025467,314.4,127.74,94,1.989e+09,151.83,48615,42153,2.1686,-0.89831,1,358,-0,1.9986e+09,1,0.61645,0.31073,0.9622,0.95773
0.0017695,245.43,157.15,94.263,1.4179e+09,163.28,51614,34583,1.2403,-0.15694,1,357.74,-0,1.4211e+09,1,0.55954,0.35382,0.97724,0.96544
0.00094605,256.55,145.54,59.138,1.4618e+09,154.19,44323,35278,1.3854,-0.40333,1,358,-0,1.4798e+09,1,0.47703,0.39536,0.97977,0.96645
0.00094605,360.36,88.742,68.611,2.3883e+09,128.5,49162,47437,4.2345,-1.5897,1,383.39,-0,2.4202e+09,1,0.51249,0.36304,0.96911,0.95309
-0,361.9,113.6,0.15963,2.492e+09,147.5,50184,48901,3.3052,-1.4263,1,452,-0,2.5047e+09,1,0.35595,0.44449,0.9749,0.97406
0.0027156,328.48,115.65,91.464,2.1002e+09,144.26,48023,44030,2.6335,-1.0784,1,360.14,-0,2.0984e+09,1,0.93467,0.30637,0.94588,0.93049
-0,361.9,113.57,0.15963,2.492e+09,147.48,50192,48902,3.3073,-1.4268,1,452,-0,2.5046e+09,1,0.35985,0.44432,0.97473,0.97377
-0,255.77,174.59,94.115,1.5927e+09,179.43,37083,39128,1.1429,-0.11763,1,357.89,-0,1.5898e+09,1,0.13302,0.34634,0.98857,0.99334
-0,255.73,174.54,94.115,1.5922e+09,179.39,37083,39120,1.1432,-0.11752,1,357.89,-0,1.5892e+09,1,0.13352,0.34621,0.98849,0.99331
-0,255.8,174.57,94.085,1.5929e+09,179.43,37083,39130,1.1432,-0.11798,1,357.91,-0,1.59e+09,1,0.13237,0.34634,0.98858,0.99337
0.0017695,356.99,38.44,0,2.1948e+09,84.06,42480,45996,9.5962,-2.3383,1,358,-0,2.2223e+09,1,0.55831,0.57496,0.97962,0.88221
0.0017695,356.5,39.332,0,2.1915e+09,84.953,42478,45944,9.4236,-2.3231,1,358,-0,2.2189e+09,1,0.56474,0.57255,0.9795,0.883
0.0027156,277.77,151.67,94,1.6989e+09,164.21,41043,39079,1.4513,-0.42686,1,358,0.0064957,1.6908e+09,1,0.90521,0.30433,0.96125,0.94691
0.0027156,268.95,156.14,94.095,1.6324e+09,166.47,40273,38318,1.352,-0.32593,1,357.91,-0,1.6243e+09,1,0.8864,0.30732,0.96201,0.94925
0.0032939,298.34,137.58,94,1.851e+09,156.31,46698,41287,1.8136,-0.69114,1,358,0.0032479,1.8385e+09,1,0.91579,0.30402,0.95668,0.94062
0.0034928,298.33,137.63,94,1.851e+09,156.34,46820,41280,1.8132,-0.69089,1,358,0.0032479,1.8384e+09,1,0.91928,0.30378,0.95644,0.9404
0.0017695,367.6,72.995,56.86,2.4147e+09,113.38,50178,47915,5.803,-1.9193,1,374.41,-0,2.4469e+09,1,0.35,0.36315,0.9597,0.95906
0.00094605,357.23,64.636,15.936,2.2805e+09,110.22,50050,46579,5.774,-1.8773,1,358.28,-0,2.3104e+09,1,0.32258,0.39438,0.96492,0.95953
0.00094605,358.48,82.488,94,2.3528e+09,125.25,52492,47654,4.3923,-1.6045,1,358,-0,2.366e+09,1,0.23519,0.38338,0.98763,0.97641
0.0017695,358.49,82.463,94,2.3528e+09,125.23,52288,47652,4.3961,-1.6055,1,358,-0,2.366e+09,1,0.2418,0.38322,0.9874,0.97573
0.00094605,327.43,114.61,91.991,2.0889e+09,144.25,49318,44111,2.6629,-1.1003,1,358.46,-0,2.0881e+09,1,0.70935,0.31286,0.9527,0.94608
0.00094605,327.44,114.56,91.979,2.0888e+09,144.21,49313,44114,2.6649,-1.1007,1,358.47,-0,2.0882e+09,1,0.70946,0.31282,0.95264,0.94605
0.0025467,362.26,67.257,26.07,2.3392e+09,110.13,48479,47145,5.824,-1.8647,1,358,-0,2.3678e+09,1,0.30772,0.40267,0.97987,0.96159
0.0025467,362.22,67.317,26.07,2.339e+09,110.2,48437,47140,5.8146,-1.8632,1,358,-0,2.3675e+09,1,0.30698,0.40273,0.97999,0.96171
0.0047257,414.12,55.637,0,2.9103e+09,82.825,48779,53578,11.652,-2.8921,1,452,-0,2.9244e+09,1,0.92553,0.58565,0.96436,0.81525
0.0042399,414.45,55.432,0,2.9145e+09,82.762,48773,53618,11.694,-2.903,1,452,-0,2.9287e+09,1,0.92343,0.58976,0.96462,0.81529
0.00094605,380.84,80.257,1.7104,2.5878e+09,116.43,50641,49745,6.0169,-2.0198,1,452,-0,2.6255e+09,1,0.15081,0.43067,0.98848,0.98314
0.00094605,248.3,162.62,95.198,1.4705e+09,168.72,42388,36636,1.2146,-0.12348,1,356.8,-0,1.4661e+09,1,0.43729,0.33732,0.98002,0.97508
0.0073099,288.17,142.57,94.589,1.7663e+09,158.76,43404,38947,1.638,-0.53866,1,357.41,0.0085961,1.7501e+09,1,1.8601,0.26957,0.91729,0.88814
0.0017695,345.77,96.986,89.62,2.2417e+09,133.53,49549,45246,3.5302,-1.3762,1,361.88,-0,2.2569e+09,1,0.73749,0.33018,0.95433,0.93683
0.0040187,307.38,133.17,94,1.9311e+09,154.49,43543,41802,1.9772,-0.78619,1,358,-0,1.9225e+09,1,0.94581,0.2995,0.952,0.93784
0.0017695,334.68,117.85,92.783,2.1865e+09,148.28,42292,46057,2.6444,-1.1195,1,359.22,-0,2.1867e+09,1,0.38147,0.33677,0.97532,0.97247
-0,289.33,146.75,94,1.7948e+09,162.12,42247,41280,1.603,-0.58115,1,358,-0,1.7893e+09,1,0.39291,0.3191,0.9793,0.97577
0.0018921,342.24,92.67,85.117,2.1908e+09,130.91,44936,45301,3.6405,-1.3983,1,358,-0,2.2165e+09,1,0.34501,0.36609,0.98105,0.9686
0.0074244,311.35,112.94,53.211,1.8983e+09,139.29,51163,41301,2.5331,-0.98462,1,358,-0,1.8971e+09,1,1.0048,0.36197,0.9645,0.91955
0.0049647,324.68,113.55,91.749,2.0487e+09,141.92,42667,43830,2.6491,-1.0639,1,358.27,0.0032479,2.0307e+09,1,0.97552,0.31255,0.9458,0.92438
0.00094605,279.35,146.82,94,1.6913e+09,160.05,39247,40118,1.531,-0.50693,1,358,-0,1.6847e+09,1,0.42105,0.33198,0.98004,0.97328
-0,279.31,146.88,94,1.6912e+09,160.11,39360,40113,1.5294,-0.50627,1,358,-0,1.6845e+09,1,0.41747,0.33209,0.98028,0.97353
-0,279.38,146.85,94,1.6917e+09,160.09,39411,40120,1.5305,-0.50735,1,358,-0,1.685e+09,1,0.41499,0.33215,0.98028,0.97367
0.0018921,375.01,61.68,38.313,2.4454e+09,96.103,45834,48083,7.8238,-2.1607,1,367.18,-0,2.4738e+09,1,0.63068,0.38,0.94632,0.90257
0.0018921,375.02,61.684,37.749,2.4454e+09,96.083,45826,48084,7.8203,-2.1597,1,367.18,-0,2.4739e+09,1,0.63356,0.37992,0.94621,0.90212
0.0027156,328.5,115.73,91.472,2.1005e+09,144.3,48032,44036,2.631,-1.0777,1,360.15,-0,2.0982e+09,1,0.93987,0.30633,0.94581,0.93014
0.0017695,351.55,90.13,93.744,2.2946e+09,130.54,49411,46769,3.9079,-1.486,1,358.26,-0,2.3133e+09,1,0.42982,0.36039,0.97678,0.9609
0.0017695,351.63,89.976,93.777,2.2951e+09,130.45,49281,46777,3.9184,-1.4885,1,358.22,-0,2.3135e+09,1,0.43341,0.36046,0.97669,0.96053
0.0018921,300.14,138.57,94,1.8781e+09,158.18,39545,41869,1.8306,-0.72715,1,358,-0,1.8896e+09,1,0.37837,0.31597,0.97513,0.97591
0.0093164,322.53,110.36,90.936,2.0161e+09,139.77,44376,42755,2.7342,-1.082,1,358,-0,2.0228e+09,1,0.78756,0.34255,0.96699,0.93773
0.0017695,297.4,139.53,94,1.8522e+09,158.34,39325,41550,1.7901,-0.70169,1,358,-0,1.8636e+09,1,0.36853,0.31721,0.97538,0.97654
0.0018921,300.11,138.58,94,1.8778e+09,158.17,39494,41864,1.8303,-0.72695,1,358,-0,1.8892e+09,1,0.37902,0.31598,0.97512,0.97587
0.0018921,300.16,138.55,94,1.8783e+09,158.16,39527,41870,1.831,-0.72721,1,358,-0,1.8894e+09,1,0.38407,0.31566,0.9748,0.97555
0.0096038,322.49,110.43,91.352,2.0158e+09,139.8,44374,42754,2.7306,-1.0802,1,358,-0,2.0226e+09,1,0.79328,0.342,0.96659,0.93732
0.0036616,238.39,170.37,158.98,1.4283e+09,175.24,34077,36605,1.162,0.047844,1,293.02,-0,1.4189e+09,1,0.4804,0.34619,0.97752,0.97496
0.0018921,238.23,170.39,161.88,1.4272e+09,175.27,34158,36594,1.1622,0.050112,1,290.12,-0,1.4179e+09,1,0.48007,0.3465,0.97755,0.975
0.0018921,238.23,170.43,161.88,1.4273e+09,175.29,34142,36592,1.1617,0.049749,1,290.12,-0,1.418e+09,1,0.47567,0.34656,0.97766,0.97522
0.00094605,253.27,167.91,94.761,1.5391e+09,173.73,44924,35662,1.1859,-0.13753,1,357.24,-0,1.5364e+09,1,0.38338,0.32905,0.97817,0.97939
0.00094605,363.69,73.129,73.962,2.3699e+09,113.9,46713,47169,5.4335,-1.8063,1,360.31,-0,2.3901e+09,1,0.54846,0.36762,0.96036,0.93655
0.0040187,328.46,114.32,88.801,2.0912e+09,142.41,47286,43782,2.6573,-1.0719,1,362.78,-0,2.0734e+09,1,1.296,0.2907,0.92552,0.90247
0.00094605,336.52,111.23,89.295,2.1815e+09,142.99,48907,44660,2.8704,-1.1843,1,362.71,-0,2.1827e+09,1,0.72879,0.31606,0.95167,0.94419
-0,325.41,131.04,90.668,2.1254e+09,156.09,52229,44249,2.2104,-0.94726,1,361.33,-0,2.133e+09,1,0.63197,0.32547,0.9668,0.95926
0.00094605,391.15,73.218,4.8984,2.6859e+09,107.77,49616,50800,7.4561,-2.3037,1,451.41,-0,2.7193e+09,1,0.30498,0.43951,0.9663,0.96087
0.0034928,339.98,98.13,78.048,2.1742e+09,132.9,46558,44246,3.4049,-1.3278,1,360.26,-0,2.1744e+09,1,0.90935,0.31293,0.93538,0.92074
-0,233.84,167.35,177.32,1.3777e+09,172.49,40165,34957,1.1788,0.064767,1,274.8,-0,1.3724e+09,1,0.65659,0.3435,0.96924,0.96458
0.0025467,361.82,73.36,68.936,2.3482e+09,114.03,45999,46957,5.2791,-1.7633,1,362.07,-0,2.3654e+09,1,0.62746,0.36638,0.95886,0.92847
0.0017695,360.29,75.844,70.664,2.3421e+09,117.15,50604,46383,5.0508,-1.7313,1,363.56,-0,2.3678e+09,1,0.7003,0.35036,0.94948,0.9238
0.0032939,309.75,139.05,94,1.9806e+09,159.5,49428,42317,1.8885,-0.77056,1,358,-0,1.9833e+09,1,0.6108,0.31082,0.96748,0.9622
0.0027156,314.69,116.35,71.19,1.9486e+09,142.81,44624,41867,2.474,-1.0022,1,358,-0,1.9454e+09,1,0.9047,0.32634,0.94953,0.92961
0.00094605,359.82,95.047,38.557,2.4045e+09,133.76,50182,47547,3.9451,-1.5468,1,416.89,-0,2.4387e+09,1,0.51206,0.35084,0.95643,0.95635
0.0096618,366.92,38.123,0,2.2811e+09,71.872,43075,47157,12.552,-2.4255,1,358,-0,2.3065e+09,1,0.61965,0.57433,0.97951,0.8337
0.00094605,327.23,128.97,82.9,2.1405e+09,155.26,49203,44212,2.2881,-0.99291,1,369.1,-0,2.1727e+09,1,0.44779,0.32454,0.96932,0.971
0.014213,267.82,143.73,94,1.5673e+09,155.98,38533,37228,1.5004,-0.41709,1,358,0.0064957,1.5569e+09,1,1.5366,0.3277,0.95028,0.89978
0.0047257,247.92,154.72,94.779,1.4279e+09,161.4,36105,35556,1.2668,-0.20373,1,357.22,-0,1.4315e+09,1,1.052,0.34057,0.95716,0.93423
0.00094605,367.41,62.509,20.669,2.3734e+09,102.3,47421,47645,6.8638,-2.0295,1,358.17,-0,2.3989e+09,1,0.34219,0.406,0.97082,0.95112
0.0060974,357.62,36.395,0,2.1973e+09,82.324,42514,46095,10.215,-2.4345,1,358,-0,2.2268e+09,1,0.50288,0.5833,0.97772,0.88842
0.0036616,337.69,118.48,78.479,2.22e+09,148.39,48290,45461,2.6647,-1.1258,1,373.52,0.0032479,2.2185e+09,1,0.67143,0.33671,0.96478,0.95245
-0,202.66,164.16,1.3558,1.1413e+09,169.94,28789,32001,1.3107,0.40736,1,58,-0,1.1325e+09,1,0.42752,0.40133,0.9752,0.97596
-0,396.44,64.755,3.0707,2.7065e+09,93.315,49954,51248,9.3679,-2.5016,1,451.95,-0,2.7204e+09,1,0.28026,0.45214,0.97385,0.95138
-0,308.61,148.05,93.717,2.0049e+09,166.24,50780,43761,1.732,-0.71852,1,358.28,-0,2.0073e+09,1,0.2716,0.32726,0.97925,0.98432
-0,308.62,148.09,93.714,2.0051e+09,166.25,50738,43762,1.7315,-0.71845,1,358.29,-0,2.0077e+09,1,0.27159,0.32719,0.97914,0.98433
0.0025467,276.88,149.04,94,1.6774e+09,161.69,47923,37620,1.4837,-0.47486,1,358,-0,1.6956e+09,1,0.525,0.32681,0.97677,0.96756
0.0025467,276.89,149,94,1.6775e+09,161.68,47933,37625,1.4846,-0.47496,1,358,-0,1.6956e+09,1,0.52484,0.32689,0.9769,0.96758
-0,289.18,170.44,92.714,1.8918e+09,179.76,47403,42236,1.3057,-0.43452,1,359.29,-0,1.8892e+09,1,0.2467,0.35802,0.98244,0.98778
0.0018921,360.49,90.908,65.257,2.3954e+09,129.82,48428,47638,4.1101,-1.5597,1,386.74,-0,2.4192e+09,1,0.47321,0.37264,0.97488,0.95714
-0,354.78,113,5.9098,2.4026e+09,146.2,48980,46190,3.1445,-1.3385,1,450.99,-0,2.4268e+09,1,0.61103,0.38942,0.96609,0.956
-0,329.72,116.34,94,2.1256e+09,146.82,46461,45399,2.6372,-1.1034,1,358,-0,2.1287e+09,1,0.23227,0.33918,0.98345,0.98282
0.00094605,308.53,122.76,79.493,1.9064e+09,147.13,46249,42853,2.2444,-0.92195,1,358,-0,1.9119e+09,1,0.36266,0.35158,0.97918,0.97273
0.00094605,362.74,73.615,65.867,2.3599e+09,114.24,47491,47051,5.3649,-1.7943,1,365.28,-0,2.368e+09,1,0.57838,0.36189,0.95507,0.93271
0.0025467,371.68,65.5,57.425,2.4247e+09,102.25,47541,48122,6.9251,-2.0369,1,358.59,-0,2.4534e+09,1,0.43073,0.40056,0.96996,0.93846
0.0040187,317.35,118.99,92.658,1.9894e+09,145.66,39400,43642,2.4255,-0.98417,1,358,0.0032479,1.9896e+09,1,0.64264,0.33048,0.96767,0.95207
-0,321.1,135.74,89.102,2.0967e+09,159.36,48053,43609,2.0782,-0.89697,1,362.9,-0,2.1062e+09,1,0.40682,0.32361,0.97053,0.97474
-0,225.17,168.64,83.796,1.3123e+09,172.42,48588,35471,1.1711,0.14501,1,124.91,-0,1.3125e+09,1,0.37959,0.36357,0.98095,0.97909
0.0017695,354.71,109.02,14.48,2.3873e+09,143.15,50142,47572,3.2515,-1.3598,1,443.18,-0,2.3958e+09,1,0.64898,0.37155,0.95973,0.9508
0.0018921,363.81,99.236,6.1391,2.4631e+09,136.39,50182,48912,3.8876,-1.5495,1,451.29,-0,2.4755e+09,1,0.34197,0.39981,0.97695,0.97126
0.00094605,316.63,116.6,76.811,1.9679e+09,142.64,41463,42202,2.4753,-0.99157,1,358.3,0.0060131,1.9523e+09,1,1.3428,0.29494,0.92303,0.89805
-0,266.28,154.26,94,1.5956e+09,163.97,50840,37982,1.3591,-0.35056,1,358,-0,1.5982e+09,1,0.5243,0.32779,0.97524,0.96833
0.0017695,363.01,65.624,24.752,2.3407e+09,108.06,46549,47317,6.0766,-1.9115,1,358,-0,2.3748e+09,1,0.41734,0.39484,0.9685,0.94624
0.00094605,379.58,47.823,0,2.4362e+09,72.287,48151,48863,12.197,-2.3672,1,358,-0,2.4582e+09,1,0.14852,0.49745,0.98719,0.96038
0.0017695,336.25,97.014,68.259,2.1291e+09,131.99,48511,45315,3.3947,-1.3146,1,358,-0,2.1314e+09,1,0.70819,0.34331,0.95605,0.93626
0.0025467,282.97,148.36,94,1.7387e+09,162.74,37555,39541,1.5303,-0.49267,1,358,-0,1.7465e+09,1,0.74667,0.31282,0.97128,0.95557
0.0028381,314.78,135.55,87.136,2.0187e+09,156.95,46653,41499,1.9971,-0.8121,1,364.86,-0,2.0103e+09,1,1.4353,0.28253,0.92523,0.91061
0.0025467,310.37,138.05,90.303,1.9802e+09,158.21,46375,40997,1.9063,-0.76113,1,361.7,-0,1.9706e+09,1,1.4643,0.27851,0.92407,0.91001
0.0034928,321.95,137,81.073,2.1076e+09,159.74,48763,43551,2.0494,-0.87768,1,370.93,0.0032479,2.1141e+09,1,0.75618,0.32318,0.95988,0.95393
0.0027156,321.83,137.1,81.427,2.1067e+09,159.81,48727,43538,2.0472,-0.87651,1,370.57,-0,2.1134e+09,1,0.75211,0.32336,0.9602,0.9542
-0,285.2,142.78,94,1.7342e+09,157.93,48752,40964,1.6372,-0.60799,1,358,-0,1.7465e+09,1,0.26007,0.34042,0.98284,0.98287
-0,375.38,79.479,28.606,2.5195e+09,116.2,49440,49457,5.6918,-1.9243,1,428.66,-0,2.5266e+09,1,0.4051,0.38518,0.96294,0.9537
0.00094605,341.2,115.88,71.77,2.2558e+09,147.76,48735,45911,2.7991,-1.1939,1,380.23,-0,2.2501e+09,1,0.36253,0.34071,0.96825,0.97348
0.00094605,363.71,80.882,77.711,2.3963e+09,120.74,47919,47047,4.898,-1.7187,1,373.85,-0,2.4189e+09,1,0.5536,0.36126,0.96239,0.94273
0.0025467,374.33,72.287,56.551,2.4809e+09,109.18,48344,48571,6.3665,-2.0171,1,388.29,-0,2.5104e+09,1,0.5633,0.3599,0.9474,0.93063
0.00094605,375.04,71.432,54.585,2.4857e+09,108.07,48274,48645,6.5128,-2.0418,1,388.52,-0,2.5156e+09,1,0.5499,0.3613,0.94754,0.93097
0.00094605,367.13,84.416,64.359,2.4472e+09,123.29,50177,47602,4.8389,-1.7289,1,387.64,-0,2.4682e+09,1,0.41662,0.38627,0.97783,0.95778
-0,274.81,172.81,94,1.7609e+09,180,40082,40589,1.2116,-0.28682,1,358,-0,1.7552e+09,1,0.41194,0.34271,0.97633,0.97976
0.00094605,300.88,123.85,67.93,1.8243e+09,145.86,43332,40527,2.1356,-0.84532,1,358,-0,1.833e+09,1,0.68846,0.35807,0.97168,0.94835
0.0017695,300.9,123.76,67.93,1.8243e+09,145.82,43321,40530,2.1369,-0.84604,1,358,-0,1.8328e+09,1,0.68797,0.35833,0.97177,0.94836
0.0017695,300.83,123.88,67.93,1.8239e+09,145.88,43328,40522,2.1348,-0.84511,1,358,-0,1.8324e+09,1,0.68975,0.35802,0.97162,0.94826
0.00094605,324.72,123.53,93.337,2.0898e+09,150.45,45334,43227,2.3776,-1.0001,1,358.66,-0,2.0922e+09,1,0.65112,0.31225,0.9601,0.95498
0.00094605,324.6,123.69,93.351,2.0889e+09,150.53,45323,43215,2.3726,-0.99803,1,358.65,0.0032479,2.0915e+09,1,0.65509,0.31193,0.95985,0.95476
0.0018921,324.59,123.61,93.386,2.0888e+09,150.51,45343,43216,2.3751,-0.99883,1,358.61,-0,2.0914e+09,1,0.65591,0.31184,0.95976,0.95469
0.00094605,366.85,93.04,2.46,2.4778e+09,131.45,50182,48087,4.3205,-1.6547,1,451.99,-0,2.5178e+09,1,0.22094,0.40228,0.98658,0.98034
0.0017695,351.64,94.98,86.769,2.3092e+09,133.69,49366,45955,3.6908,-1.4389,1,365.23,-0,2.3357e+09,1,0.48421,0.35359,0.9728,0.95829
